"WCVP_taxon_id";"Analysis_species_key";"Species_current";"Genus_current";"Research_studied_binary";"Research_article_count";"Research_evidence_record_count";"Chem_richness_entities_observed";"Chem_richness_exact_structures";"Chem_richness_classes";"Chem_richness_domains";"Chem_organ_primary_count";"Research_log1p_articles";"Research_log1p_evidence_records";"Chem_entities_per_article_observed";"POWO_native_L1_count";"POWO_native_L2_count";"POWO_native_L3_count";"POWO_native_continents";"POWO_native_codes_L3";"Trait_data_available";"Human_use_resolved";"Human_use_broad_candidate";"Human_use_any";"Economic_quantitative_data_available";"Tree_included";"Tree_match_method";"Tree_tip_original";"Tree_tip_analysis";"WCVP_taxonomic_status";"POWO_url";"WCVP_locality_count";"WCVP_TDWG_count";"WCVP_localities";"WCVP_TDWG_codes";"PalmTraits_available";"PalmTraits_source_rows_collapsed";"PalmTraits_name";"PalmTribe";"PalmSubfamily";"Climbing";"Acaulescent";"Erect";"StemSolitary";"StemArmed";"LeavesArmed";"MaxStemHeight_m";"MaxStemDia_cm";"UnderstoreyCanopy";"MaxLeafNumber";"Max_Blade_Length_m";"Max_Rachis_Length_m";"Max_Petiole_length_m";"AverageFruitLength_cm";"MinFruitLength_cm";"MaxFruitLength_cm";"AverageFruitWidth_cm";"MinFruitWidth_cm";"MaxFruitWidth_cm";"FruitSizeCategorical";"FruitShape";"FruitColorDescription";"MainFruitColors";"Conspicuousness";"Chemically_studied_250";"Chemistry_source_taxa_collapsed";"Chemistry_merge_review";"Chemistry_name_original";"Article_count";"Organ_primary_count";"Occurrence_or_presence_records";"Chemical_entity_count";"Exact_structure_count";"Chemical_domain_count";"Chemical_class_count";"Compounds_per_article";"Commodity_species_resolved";"Commodity_candidate_broad";"Commodity_assignment_count";"Commodity_domains";"Commodity_ids";"Commodity_min_confidence";"FAOSTAT_GPV_current_USD_mean_2020_2024";"FAOSTAT_GPV_constant_USD_mean_2020_2024";"FAOSTAT_production_t_mean_2020_2024";"FAOSTAT_area_harvested_ha_mean_2020_2024";"FAOSTAT_yield_kg_ha_mean_2020_2024";"IBGE_PEVS_value_BRL_mean_2020_2024";"IBGE_PAM_value_BRL_mean_2020_2024";"POWO_native_regions_L2";"POWO_native_areas_L3";"Range_log1p_native_L3";"GBIF_native_records";"GBIF_native_unique_coordinates";"GBIF_native_WGSRPD_L3_count";"GBIF_native_WGSRPD_L3_codes";"GBIF_coordinate_uncertainty_missing_share";"GHS_unique_1km_cells";"GBIF_unique_10km_cells";"GHS_cells_with_population_data";"GHS_POP_2025_sum_unique_1km_cells";"GHS_POP_2025_mean";"GHS_POP_2025_median";"GHS_POP_2025_p75";"GHS_POP_2025_max";"GHS_POP_2025_mean_log1p";"GHS_POP_2025_median_log1p";"GHS_POP_2025_share_nonzero";"GBIF_GHS_data_available";"PalmSubfamily_source";"z_Palm_stature_PC1";"z_Fruit_size_PC1";"z_log_native_range_L3";"z_log_WCVP_TDWG_sensitivity";"z_log_GBIF_10km_cells";"z_GHS_mean_exposure";"Trait_leaf_blade_z";"Trait_climbing";"Trait_acaulescent";"Trait_erect";"Trait_solitary";"Trait_stem_armed";"Trait_leaves_armed";"Trait_canopy";"Native_Africa";"Native_Asia_temperate";"Native_Asia_tropical";"Native_Australasia";"Native_Europe";"Native_Northern_America";"Native_Pacific";"Native_Southern_America"
"270132";"WCVP_270132";"Trachycarpus geminisectus";"Trachycarpus";0;;;;;;;;0;0;;1;1;1;"ASIA-TROPICAL";"VIE";1;0;0;0;0;1;"exact_current_name";"Trachycarpus_geminisectus";"WCVP_270132";"Accepted";"https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:70029422-1";1;1;"Vietnam";"VIE";1;1;"Trachycarpus geminisectus";"Trachycarpeae";"Coryphoideae";0;0;1;1;0;0;2;25;"understorey";12;1.7;1.7;;1;;;1.3;;;"small";"ovoid";"black";"black";"cryptic";0;0;0;;;;;;;;;;0;0;0;;;;;;;;;;;"Indo-China";"Vietnam";0.693147180559945;18;13;1;"VIE";0.769230769230769;11;6;11;1635.60158802383;148.691053456712;3.88197821378708;34.2839952856303;1356.53398921527;2.37095250033746;1.58555050940184;0.727272727272727;1;"PalmTraits";0.0839405026427029;-0.420434478115387;-0.574072302036827;-0.560147748400181;-0.287062901547101;0.382810874717123;-0.139943843074667;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0
"330637";"WCVP_330637";"Calyptrogyne baudensis";"Calyptrogyne";0;;;;;;;;0;0;;1;1;1;"SOUTHERN AMERICA";"CLM";1;0;0;0;0;1;"exact_current_name";"Calyptrogyne_baudensis";"WCVP_330637";"Accepted";"https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:60438037-2";1;1;"Colombia";"CLM";1;1;"Calyptrogyne baudensis";"Geonomateae";"Arecoideae";0;0;1;1;0;0;3.2;6;"understorey";14;1.21;1.21;;1.68;1.55;1.86;1.05;0.97;1.15;"small";;"black";"black";"cryptic";0;0;0;;;;;;;;;;0;0;0;;;;;;;;;;;"Western South America";"Colombia";0.693147180559945;12;8;1;"CLM";1;7;5;7;7.85213392972946;1.12173341853278;0;0;7.85213392972946;0.311522650279704;0;0.142857142857143;1;"PalmTraits";-0.422931303111535;-0.223910557252752;-0.574072302036827;-0.560147748400181;-0.394951336730798;-0.819375011593205;-0.520590794653462;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1
"330638";"WCVP_330638";"Calyptrogyne coloradensis";"Calyptrogyne";0;;;;;;;;0;0;;1;1;1;"SOUTHERN AMERICA";"PAN";1;0;0;0;0;1;"exact_current_name";"Calyptrogyne_coloradensis";"WCVP_330638";"Accepted";"https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:60438039-2";1;1;"Panamá";"PAN";1;1;"Calyptrogyne coloradensis";"Geonomateae";"Arecoideae";0;0;1;1;0;0;;;;;0.26;0.26;;;;;;;;;"globose";;;;0;0;0;;;;;;;;;;0;0;0;;;;;;;;;;;"Central America";"Panamá";0.693147180559945;4;4;1;"PAN";1;4;1;4;0;0;0;0;0;0;0;0;1;"PalmTraits";;;-0.574072302036827;-0.560147748400181;-1.16385849192988;-1.00122540743055;-1.58859740914428;0;0;1;1;0;0;;0;0;0;0;0;0;0;1
"330641";"WCVP_330641";"Calyptrogyne deneversii";"Calyptrogyne";0;;;;;;;;0;0;;1;1;1;"SOUTHERN AMERICA";"PAN";1;0;0;0;0;1;"exact_current_name";"Calyptrogyne_deneversii";"WCVP_330641";"Accepted";"https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:60438038-2";1;1;"Panamá";"PAN";1;1;"Calyptrogyne deneversii";"Geonomateae";"Arecoideae";0;0;1;1;0;0;1;;"understorey";12;0.495;0.5;;1.003;0.91;1.16;7.24;6.5;8.4;"small";"globose";;;;0;0;0;;;;;;;;;;0;0;0;;;;;;;;;;;"Central America";"Panamá";0.693147180559945;35;12;1;"PAN";1;11;8;11;0;0;0;0;0;0;0;0;1;"PalmTraits";;1.20064097417826;-0.574072302036827;-0.560147748400181;-0.1111705834808;-1.00122540743055;-1.26353806584747;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1
"330642";"WCVP_330642";"Calyptrogyne fortunensis";"Calyptrogyne";0;;;;;;;;0;0;;1;1;1;"SOUTHERN AMERICA";"PAN";1;0;0;0;0;1;"exact_current_name";"Calyptrogyne_fortunensis";"WCVP_330642";"Accepted";"https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:60438031-2";1;1;"Panamá";"PAN";1;1;"Calyptrogyne fortunensis";"Geonomateae";"Arecoideae";0;0;1;1;0;0;1;3;"understorey";21;0.405;0.405;;;;;;;;;"globose";;;;0;0;0;;;;;;;;;;0;0;0;;;;;;;;;;;"Central America";"Panamá";0.693147180559945;8;7;1;"PAN";0.571428571428571;6;3;6;8.49545319378376;1.41590886563063;0;0;8.49545319378376;0.375135512142492;0;0.166666666666667;1;"PalmTraits";-1.164309608851;;-0.574072302036827;-0.560147748400181;-0.678732089980789;-0.782241197728602;-1.3815548424673;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1
"330646";"WCVP_330646";"Calyptrogyne osensis";"Calyptrogyne";0;;;;;;;;0;0;;1;1;1;"SOUTHERN AMERICA";"COS";1;0;0;0;0;1;"exact_current_name";"Calyptrogyne_osensis";"WCVP_330646";"Accepted";"https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:60438045-2";1;1;"Costa Rica";"COS";1;1;"Calyptrogyne osensis";"Geonomateae";"Arecoideae";0;0;1;1;0;0;0.5;;"understorey";19;0.85;0.85;;1.75;1.48;2.01;1.04;0.87;1.2;"small";;"black";"black";"cryptic";0;0;0;;;;;;;;;;0;0;0;;;;;;;;;;;"Central America";"Costa Rica";0.693147180559945;45;28;1;"COS";0.964285714285714;24;12;24;1777.47261129879;74.0613588041162;0;2.89611164759844;1634.56392129511;0.934826045230533;0;0.291666666666667;1;"PalmTraits";;-0.199937814187326;-0.574072302036827;-0.560147748400181;0.14619611221232;-0.455523558105637;-0.858560915675033;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1
"330647";"WCVP_330647";"Calyptrogyne panamensis";"Calyptrogyne";0;;;;;;;;0;0;;1;1;1;"SOUTHERN AMERICA";"PAN";1;0;0;0;0;1;"exact_current_name";"Calyptrogyne_panamensis";"WCVP_330647";"Accepted";"https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:60438040-2";1;1;"Panamá";"PAN";1;1;"Calyptrogyne panamensis";"Geonomateae";"Arecoideae";0;0;1;1;0;0;1;5;"understorey";12;0.767;0.77;;1.12;0.88;1.52;0.63;0.5;0.79;"small";"ovoid";"black";"black";"cryptic";0;0;0;;;;;;;;;;0;0;0;;;;;;;;;;;"Central America";"Panamá";0.693147180559945;99;67;1;"PAN";0.940298507462687;51;20;51;1309.16769065522;25.6699547187297;0;3.82822365313769;442.932203143835;0.963121279153355;0;0.333333333333333;1;"PalmTraits";-0.946015058628858;-0.789179191029993;-0.574072302036827;-0.560147748400181;0.48184425365198;-0.439006301705322;-0.945810944790202;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1
"335063";"WCVP_335063";"Livistona nasmophila";"Livistona";0;;;;;;;;0;0;;1;1;1;"AUSTRALASIA";"WAU";1;0;0;0;0;1;"exact_current_name";"Livistona_nasmophila";"WCVP_335063";"Accepted";"https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77063977-1";1;1;"Western Australia";"WAU";1;1;"Livistona nasmophila";"Trachycarpeae";"Coryphoideae";0;0;1;1;0;1;30;60;"canopy";55;1.75;1.75;2.4;1.25;;;1.25;1.1;1.4;"small";"globose";"purple-black; semiglossy";"purple; black";"cryptic";0;0;0;;;;;;;;;;0;0;0;;;;;;;;;;;"Australia";"Western Australia";0.693147180559945;40;22;1;"WAU";0.272727272727273;11;8;11;1138.12831637682;103.466210579711;0;0;1138.12831637682;0.639819874013555;0;0.0909090909090909;1;"PalmTraits";1.92832431124008;-0.310470612613136;-0.574072302036827;-0.560147748400181;-0.1111705834808;-0.627732509724724;-0.105066335857196;0;0;1;1;0;1;1;0;0;0;1;0;0;0;0
"341960";"WCVP_341960";"Dypsis procumbens";"Dypsis";0;;;;;;;;0;0;;1;1;1;"AFRICA";"MDG";1;0;0;0;0;1;"exact_current_name";"Dypsis_procumbens";"WCVP_341960";"Accepted";"https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:60445087-2";1;1;"Madagascar";"MDG";1;1;"Dypsis procumbens";"Areceae";"Arecoideae";0;0;1;0;0;0;7;4;"canopy";8;0.86;0.7;0.18;0.75;0.6;0.9;0.5;0.4;0.6;"small";"globose";"yellow to red";"yellow; red";"conspicuous";0;0;0;;;;;;;;;;0;0;0;;;;;;;;;;;"Western Indian Ocean";"Madagascar";0.693147180559945;101;54;1;"MDG";0.703703703703704;49;40;49;4218.44631796703;86.0907411830006;0;2.93592339754105;3070.65326885879;1.28084422357753;0;0.428571428571429;1;"PalmTraits";-0.221870744840641;-1.11913446750213;-0.574072302036827;-0.560147748400181;0.950105033376525;-0.253536503094317;-0.848314147934534;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0
"341961";"WCVP_341961";"Dypsis henrici";"Dypsis";0;;;;;;;;0;0;;1;1;1;"AFRICA";"MDG";1;0;0;0;0;1;"exact_current_name";"Dypsis_henrici";"WCVP_341961";"Accepted";"https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:60445088-2";1;1;"Madagascar";"MDG";1;1;"Dypsis henrici";"Areceae";"Arecoideae";0;0;1;;0;0;3;;"understorey";;0.24;0.18;0.08;0.9;;;0.35;;;"small";"globose";"green to red";"green; red";"conspicuous";0;0;0;;;;;;;;;;0;0;0;;;;;;;;;;;"Western Indian Ocean";"Madagascar";0.693147180559945;11;6;1;"MDG";0.833333333333333;5;4;5;132.714972035959;26.5429944071918;0;0;132.714972035959;0.979142092031333;0;0.2;1;"PalmTraits";;-1.15658148844629;-0.574072302036827;-0.560147748400181;-0.522556271621759;-0.429654201108847;-1.61901039096776;0;0;1;;0;0;0;1;0;0;0;0;0;0;0
"343781";"WCVP_343781";"Calamus beccarii";"Calamus";0;;;;;;;;0;0;;1;1;1;"ASIA-TEMPERATE";"TAI";1;0;0;0;0;1;"exact_current_name";"Calamus_beccarii";"WCVP_343781";"Accepted";"https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77071183-1";1;1;"Taiwan";"TAI";1;1;"Calamus beccarii";"Calameae";"Calamoideae";1;0;0;0;0;1;50;4;"canopy";;0.8;0.8;;1.2;;;1.2;;;"small";;"yellowish-brown";"brown";"cryptic";0;0;0;;;;;;;;;;0;0;0;;;;;;;;;;;"Eastern Asia";"Taiwan";0.693147180559945;61;56;1;"TAI";0.607142857142857;35;15;35;25013.8274650522;714.680784715778;0;1.78722315235064;24888.8731060028;0.929994936611359;0;0.371428571428571;1;"PalmTraits";0.876900547423022;-0.365290440189895;-0.574072302036827;-0.560147748400181;0.291520713917382;-0.45834370300984;-0.910640086107895;1;0;0;0;0;1;1;0;1;0;0;0;0;0;0
"343991";"WCVP_343991";"Dransfieldia micrantha";"Dransfieldia";0;;;;;;;;0;0;;1;1;1;"ASIA-TROPICAL";"NWG";1;0;0;0;0;1;"exact_current_name";"Dransfieldia_micrantha";"WCVP_343991";"Accepted";"https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:60441732-2";1;1;"New Guinea";"NWG";1;1;"Dransfieldia micrantha";"Areceae";"Arecoideae";0;0;1;2;0;0;10;5;"canopy";8;2;1.8;0.81;1.545;1.5;1.59;0.85;0.76;0.95;"small";"globose";"black";"black";"cryptic";0;0;0;;;;;;;;;;0;0;0;;;;;;;;;;;"Papuasia";"New Guinea";0.693147180559945;9;8;1;"NWG";0.375;8;8;8;1571.52718690038;196.440898362548;0;138.768317347393;1016.45391751081;1.65574483642769;0;0.25;1;"PalmTraits";0.0651835763349324;-0.414669549279933;-0.574072302036827;-0.560147748400181;-0.1111705834808;-0.0346894151369804;0.0603223498917308;0;0;1;1;0;0;1;0;0;1;0;0;0;0;0
"344685";"WCVP_344685";"Rhapis vidalii";"Rhapis";0;;;;;;;;0;0;;1;1;1;"ASIA-TROPICAL";"VIE";1;0;0;0;0;1;"exact_current_name";"Rhapis_vidalii";"WCVP_344685";"Accepted";"https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:60441797-2";1;1;"Vietnam";"VIE";1;1;"Rhapis vidalii";"Trachycarpeae";"Coryphoideae";0;0;1;0;0;0;2;0.5;"understorey";;;;;0.905;0.89;0.93;0.76;0.7;0.82;"small";"ovoid";"white";"white";"cryptic";0;0;0;;;;;;;;;;0;0;0;;;;;;;;;;;"Indo-China";"Vietnam";0.693147180559945;10;9;1;"VIE";1;7;5;7;1197.04650407657;171.00664343951;0;77.9163649491966;1041.21377417818;2.20105602521991;0;0.428571428571429;1;"PalmTraits";-1.45186093252384;-0.816963035638448;-0.574072302036827;-0.560147748400181;-0.394951336730798;0.283634326161966;;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0
"346084";"WCVP_346084";"Beccariophoenix alfredii";"Beccariophoenix";0;;;;;;;;0;0;;1;1;1;"AFRICA";"MDG";1;0;0;0;0;1;"exact_current_name";"Beccariophoenix_alfredii";"WCVP_346084";"Accepted";"https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:60445866-2";1;1;"Madagascar";"MDG";1;1;"Beccariophoenix alfredii";"Cocoseae";"Arecoideae";0;0;1;1;0;0;15;30;"canopy";36;5.2;5.2;;2.4;;;1.6;;;"small";"globose";"purple black";"purple; black";"cryptic";0;0;0;;;;;;;;;;0;0;0;;;;;;;;;;;"Western Indian Ocean";"Madagascar";0.693147180559945;12;2;1;"MDG";1;2;2;2;417.700649762526;208.850324881263;208.850324881263;313.275487321895;417.700649762526;3.01857811244045;3.01857811244045;0.5;1;"PalmTraits";1.17158255884482;0.356196727599705;-0.574072302036827;-0.560147748400181;-0.88007773867988;0.760860348197109;1.44016221773255;0;0;1;1;0;0;1;1;0;0;0;0;0;0;0
"346107";"WCVP_346107";"Borassus akeassii";"Borassus";0;;;;;;;;0;0;;1;2;10;"AFRICA";"BEN | BKN | CAF | GNB | IVO | MLI | NGA | NGR | SEN | ZAI";1;0;0;0;0;1;"exact_current_name";"Borassus_akeassii";"WCVP_346107";"Accepted";"https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77075289-1";10;10;"Benin; Burkina; Central African Republic; DR Congo; Guinea-Bissau; Ivory Coast; Mali; Niger; Nigeria; Senegal";"BEN; BKN; CAF; GNB; IVO; MLI; NGA; NGR; SEN; ZAI";1;1;"Borassus akeassii";"Borasseae";"Coryphoideae";0;0;1;1;0;0;15;80;"canopy";22;3.22;1.6;1.72;15;;;12;;;"large";;"green";"green";"cryptic";0;0;0;;;;;;;;;;0;0;0;;;;;;;;;;;"West-Central Tropical Africa | West Tropical Africa";"Benin | Burkina | Central African Republic | DR Congo | Guinea-Bissau | Ivory Coast | Mali | Niger | Nigeria | Senegal";2.39789527279837;148;126;4;"BKN | GNB | MLI | SEN";0.373015873015873;84;55;84;48787.1426430791;580.799317179513;46.0693605542183;360.407603709027;10570.8180122375;3.50072661649921;3.76360459196528;0.821428571428571;1;"PalmTraits";1.6886766446957;4.21127118435091;2.8813894294166;2.64944004205888;1.16831630430016;1.04231306515604;0.708908763588755;0;0;1;1;0;0;1;1;0;0;0;0;0;0;0
"346226";"WCVP_346226";"Butia lallemantii";"Butia";1;1;41;41;24;9;4;2;0.693147180559945;3.73766961828337;41;1;2;2;"SOUTHERN AMERICA";"BZS | URU";1;0;0;0;0;1;"exact_current_name";"Butia_lallemantii";"WCVP_346226";"Accepted";"https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77085410-1";2;2;"Brazil South; Uruguay";"BZS; URU";1;1;"Butia lallemantii";"Cocoseae";"Arecoideae";0;1;0;0;0;0;0.84;20;"understorey";9;1.5;1.5;;3;2.5;3.5;;;;"small";"ovoid";"pale orange to yellow-orange";"orange; yellow";"conspicuous";1;1;0;"Butia lallemantii";1;2;41;41;24;4;9;41;0;0;0;;;;;;;;;;;"Brazil | Southern South America";"Brazil South | Uruguay";1.09861228866811;17;16;2;"BZS | URU";1;13;10;13;122.579717264278;9.4292090203291;0.0887676607817411;1.7794337272644;101.800727277296;0.787969119946488;0.0850464702073112;0.615384615384615;1;"PalmTraits";-0.321010910511693;;0.247790570774904;0.20323533814861;0.0292767200594535;-0.541250839798897;-0.286229143776094;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
"346227";"WCVP_346227";"Butia leptospatha";"Butia";0;;;;;;;;0;0;;1;2;2;"SOUTHERN AMERICA";"BZC | PAR";1;0;0;0;0;1;"exact_current_name";"Butia_leptospatha";"WCVP_346227";"Accepted";"https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:60445084-2";2;2;"Brazil West-Central; Paraguay";"BZC; PAR";1;1;"Butia leptospatha";"Cocoseae";"Arecoideae";0;1;0;1;0;0;0;;"understorey";5;0.5;0.5;;1.2;1;1.4;1;0.8;1.2;"small";"globose";"purple-green";"purple; green";"cryptic";0;0;0;;;;;;;;;;0;0;0;;;;;;;;;;;"Brazil | Southern South America";"Brazil West-Central | Paraguay";1.09861228866811;5;4;2;"BZC | PAR";1;4;3;4;8704.54354089126;2176.13588522282;1730.02827448956;3906.07073916588;5244.48699191213;4.20795226346477;4.13334284427361;0.75;1;"PalmTraits";;-0.486236174865611;0.247790570774904;0.20323533814861;-0.678732089980789;1.45515387699279;-1.25719157977572;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1
"346228";"WCVP_346228";"Butia marmorii";"Butia";0;;;;;;;;0;0;;1;1;1;"SOUTHERN AMERICA";"PAR";1;0;0;0;0;1;"exact_current_name";"Butia_marmorii";"WCVP_346228";"Accepted";"https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:60445086-2";1;1;"Paraguay";"PAR";1;1;"Butia marmorii";"Cocoseae";"Arecoideae";0;1;0;1;0;0;0;20;"understorey";5;0.51;0.51;;1.6;1.2;2;1.35;1.2;1.5;"small";"globose";"dark purple";"purple";"cryptic";0;0;0;;;;;;;;;;0;0;0;;;;;;;;;;;"Southern South America";"Paraguay";0.693147180559945;9;6;1;"PAR";0.833333333333333;6;3;6;28.080002490431;4.68000041507184;1.02005268447101;6.38329088687897;17.9946934357285;1.08618239520316;0.685350043084656;0.666666666666667;1;"PalmTraits";-0.682703125612719;-0.0860700168985474;-0.574072302036827;-0.560147748400181;-0.678732089980789;-0.36716975098983;-1.24456182691278;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1
"346284";"WCVP_346284";"Calamus evansii";"Calamus";0;;;;;;;;0;0;;1;1;1;"ASIA-TROPICAL";"LAO";1;0;0;0;0;1;"exact_current_name";"Calamus_evansii";"WCVP_346284";"Accepted";"https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77084487-1";1;1;"Laos";"LAO";1;1;"Calamus evansii";"Calameae";"Calamoideae";1;0;0;0;0;1;7;1.3;"canopy";;0.5;0.5;;;;;;;;;;;;;0;0;0;;;;;;;;;;0;0;0;;;;;;;;;;;"Indo-China";"Laos";0.693147180559945;1;1;1;"LAO";1;1;1;1;0;0;0;0;0;0;0;0;1;"PalmTraits";-0.639938784354927;;-0.574072302036827;-0.560147748400181;-1.16385849192988;-1.00122540743055;-1.25719157977572;1;0;0;0;0;1;1;0;0;1;0;0;0;0;0
"346285";"WCVP_346285";"Calamus hukaungensis";"Calamus";0;;;;;;;;0;0;;1;1;1;"ASIA-TROPICAL";"MYA";1;0;0;0;0;1;"exact_current_name";"Calamus_hukaungensis";"WCVP_346285";"Accepted";"https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77084488-1";1;1;"Myanmar";"MYA";1;1;"Calamus hukaungensis";"Calameae";"Calamoideae";1;0;0;0;0;1;4;1;"both";;0.3;0.3;;;;;;;;;"globose";;;;0;0;0;;;;;;;;;;0;0;0;;;;;;;;;;;"Indo-China";"Myanmar";0.693147180559945;7;6;1;"MYA";1;5;4;5;852.642687350512;170.528537470102;0;299.765440016985;552.877247333527;2.40465475578;0;0.4;1;"PalmTraits";-0.993974083938905;;-0.574072302036827;-0.560147748400181;-0.522556271621759;0.402484463418729;-1.52919348663112;1;0;0;0;0;1;;0;0;1;0;0;0;0;0
"346286";"WCVP_346286";"Calamus meghalayensis";"Calamus";0;;;;;;;;0;0;;1;1;1;"ASIA-TROPICAL";"ASS";1;0;0;0;0;1;"exact_current_name";"Calamus_meghalayensis";"WCVP_346286";"Accepted";"https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77084490-1";1;1;"Assam";"ASS";1;1;"Calamus meghalayensis";"Calameae";"Calamoideae";1;0;0;;0;1;2;0.6;"both";;0.3;0.3;;1;;;1;;;"small";"globose";"yellowish";"yellow";"cryptic";0;0;0;;;;;;;;;;0;0;0;;;;;;;;;;;"Indian Subcontinent";"Assam";0.693147180559945;0;0;0;;;0;0;0;;;;;;;;;0;"PalmTraits";-1.417114644466;-0.597788154658361;-0.574072302036827;-0.560147748400181;;;-1.52919348663112;1;0;0;;0;1;;0;0;1;0;0;0;0;0
"346287";"WCVP_346287";"Calamus minor";"Calamus";0;;;;;;;;0;0;;1;1;1;"ASIA-TROPICAL";"LAO";1;0;0;0;0;1;"exact_current_name";"Calamus_minor";"WCVP_346287";"Accepted";"https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77084491-1";1;1;"Laos";"LAO";1;1;"Calamus minor";"Calameae";"Calamoideae";1;0;0;0;0;1;3;1;"both";;0.7;0.7;;;;;;;;;;;;;0;0;0;;;;;;;;;;0;0;0;;;;;;;;;;;"Indo-China";"Laos";0.693147180559945;1;1;1;"LAO";1;1;1;1;227.403995707631;227.403995707631;227.403995707631;227.403995707631;227.403995707631;5.43111597197047;5.43111597197047;1;1;"PalmTraits";-1.12633525537369;;-0.574072302036827;-0.560147748400181;-1.16385849192988;2.16917195678867;-1.01928513083129;1;0;0;0;0;1;;0;0;1;0;0;0;0;0
"347869";"WCVP_347869";"Pinanga jambusana";"Pinanga";0;;;;;;;;0;0;;1;1;1;"ASIA-TROPICAL";"BOR";1;0;0;0;0;1;"exact_current_name";"Pinanga_jambusana";"WCVP_347869";"Accepted";"https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77077485-1";1;1;"Borneo";"BOR";1;1;"Pinanga jambusana";"Areceae";"Arecoideae";0;0;1;;0;0;;;;;;;;;;;;;;;"ovoid";;;;0;0;0;;;;;;;;;;0;0;0;;;;;;;;;;;"Malesia";"Borneo";0.693147180559945;0;0;0;;;0;0;0;;;;;;;;;0;"PalmTraits";;;-0.574072302036827;-0.560147748400181;;;;0;0;1;;0;0;;0;0;1;0;0;0;0;0
"347870";"WCVP_347870";"Pinanga limbangensis";"Pinanga";0;;;;;;;;0;0;;1;1;1;"ASIA-TROPICAL";"BOR";1;0;0;0;0;1;"exact_current_name";"Pinanga_limbangensis";"WCVP_347870";"Accepted";"https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77077486-1";1;1;"Borneo";"BOR";1;1;"Pinanga limbangensis";"Areceae";"Arecoideae";0;0;1;;0;0;;;;;;;;;;;;;;;"globose";;;;0;0;0;;;;;;;;;;0;0;0;;;;;;;;;;;"Malesia";"Borneo";0.693147180559945;4;4;1;"BOR";1;4;4;4;0;0;0;0;0;0;0;0;1;"PalmTraits";;;-0.574072302036827;-0.560147748400181;-0.522556271621759;-1.00122540743055;;0;0;1;;0;0;;0;0;1;0;0;0;0;0
